resnet50,16,100%,16.30786590576172
resnet50,32,10%,187.3770736694336
resnet50,32,20%,97.97012100219726
resnet50,32,30%,69.10775222778321
resnet50,32,40%,54.166307830810545
resnet50,32,50%,46.10065269470215
resnet50,32,60%,41.46080360412598
resnet50,32,70%,37.700415802001956
resnet50,32,80%,34.393462371826175
resnet50,32,90%,31.65681552886963
resnet50,32,100%,30.690265655517578
resnet50,64,10%,375.8759460449219
resnet50,64,20%,194.39409790039062
resnet50,64,30%,136.73585510253906
resnet50,64,40%,106.4711814880371
resnet50,64,50%,90.09372787475586
resnet50,64,60%,79.46735458374023
resnet50,64,70%,71.97860794067383
resnet50,64,80%,66.41148452758789
resnet50,64,90%,63.10833625793457
resnet50,64,100%,59.6329891204834
resnet50,128,10%,723.9594055175781
resnet50,128,20%,372.0517639160156
resnet50,128,30%,261.4539855957031
resnet50,128,40%,203.58602600097657
resnet50,128,50%,172.32434692382813
resnet50,128,60%,152.6209243774414
resnet50,128,70%,138.23499603271483
resnet50,128,80%,127.31100921630859
resnet50,128,90%,120.12765960693359
resnet50,128,100%,116.04325408935547
efficientnet_v2_m,1,10%,31.00306224822998
efficientnet_v2_m,1,20%,18.057693099975587
efficientnet_v2_m,1,30%,15.495126438140868
efficientnet_v2_m,1,40%,11.969126319885254
efficientnet_v2_m,1,50%,9.726742458343505
efficientnet_v2_m,1,60%,8.861990356445313
efficientnet_v2_m,1,70%,8.269788837432861
efficientnet_v2_m,1,80%,7.79910717010498
efficientnet_v2_m,1,90%,8.527897357940674
efficientnet_v2_m,1,100%,7.56977596282959
efficientnet_v2_m,4,10%,65.3728759765625
efficientnet_v2_m,4,20%,40.77750663757324
efficientnet_v2_m,4,30%,28.146249961853027
efficientnet_v2_m,4,40%,23.345708656311036
efficientnet_v2_m,4,50%,19.574790382385252
efficientnet_v2_m,4,60%,18.24891529083252
efficientnet_v2_m,4,70%,16.996806335449218
efficientnet_v2_m,4,80%,17.674479675292968
efficientnet_v2_m,4,90%,15.438438606262206
efficientnet_v2_m,4,100%,14.909164714813233
efficientnet_v2_m,8,10%,108.16161651611328
efficientnet_v2_m,8,20%,58.22527313232422
efficientnet_v2_m,8,30%,43.88073654174805
efficientnet_v2_m,8,40%,37.788780975341794
efficientnet_v2_m,8,50%,30.162143898010253
efficientnet_v2_m,8,60%,27.356275177001955
efficientnet_v2_m,8,70%,25.709878540039064
efficientnet_v2_m,8,80%,23.503452682495116
efficientnet_v2_m,8,90%,22.761673736572266
efficientnet_v2_m,8,100%,22.77545585632324
efficientnet_v2_m,16,10%,184.47134857177736
efficientnet_v2_m,16,20%,98.46986312866211
efficientnet_v2_m,16,30%,70.32725372314454
efficientnet_v2_m,16,40%,56.47776985168457
efficientnet_v2_m,16,50%,48.67100524902344
efficientnet_v2_m,16,60%,44.17703742980957
efficientnet_v2_m,16,70%,41.19720611572266
efficientnet_v2_m,16,80%,39.18662071228027
efficientnet_v2_m,16,90%,37.37710075378418
efficientnet_v2_m,16,100%,33.839827346801755
efficientnet_v2_m,32,10%,331.2257568359375
efficientnet_v2_m,32,20%,176.41994934082032
efficientnet_v2_m,32,30%,123.20007629394532
efficientnet_v2_m,32,40%,98.15982360839844
efficientnet_v2_m,32,50%,81.37374801635742
efficientnet_v2_m,32,60%,73.94121704101562
efficientnet_v2_m,32,70%,66.83422470092773
efficientnet_v2_m,32,80%,61.85822982788086
efficientnet_v2_m,32,90%,60.8451171875
efficientnet_v2_m,32,100%,57.60214729309082
efficientnet_v2_m,64,10%,682.5937683105469
efficientnet_v2_m,64,20%,353.3749603271484
efficientnet_v2_m,64,30%,249.37147064208983
efficientnet_v2_m,64,40%,195.2248504638672
efficientnet_v2_m,64,50%,166.17901916503905
efficientnet_v2_m,64,60%,148.38478088378906
efficientnet_v2_m,64,70%,134.89706573486328
efficientnet_v2_m,64,80%,122.49777221679688
efficientnet_v2_m,64,90%,115.78891830444336
efficientnet_v2_m,64,100%,111.0379768371582
efficientnet_v2_m,128,10%,1274.9458129882812
efficientnet_v2_m,128,20%,663.7531555175781
efficientnet_v2_m,128,30%,463.9931213378906
efficientnet_v2_m,128,40%,363.2083740234375
efficientnet_v2_m,128,50%,307.6212890625
efficientnet_v2_m,128,60%,273.64939575195314
efficientnet_v2_m,128,70%,246.18736572265624
efficientnet_v2_m,128,80%,227.89625396728516
efficientnet_v2_m,128,90%,219.8184371948242
efficientnet_v2_m,128,100%,210.55980987548827
convnext_base,1,10%,33.32597732543945
convnext_base,1,20%,18.080726432800294
convnext_base,1,30%,13.435356998443604
convnext_base,1,40%,11.030688095092774
convnext_base,1,50%,9.342326545715332
convnext_base,1,60%,9.613055896759032
convnext_base,1,70%,7.93567042350769
convnext_base,1,80%,7.210803127288818
convnext_base,1,90%,6.760457563400268
convnext_base,1,100%,6.5312704086303714
convnext_base,4,10%,122.37238159179688
convnext_base,4,20%,58.21261405944824
convnext_base,4,30%,41.30089263916015
convnext_base,4,40%,31.54689884185791
convnext_base,4,50%,27.13948497772217
convnext_base,4,60%,23.186697578430177
convnext_base,4,70%,21.15035171508789
convnext_base,4,80%,21.888102531433105
convnext_base,4,90%,17.199507331848146
convnext_base,4,100%,16.123260688781738
convnext_base,8,10%,226.23324737548828
convnext_base,8,20%,112.96174392700195
convnext_base,8,30%,76.1864990234375
convnext_base,8,40%,59.80153579711914
convnext_base,8,50%,49.35303955078125
convnext_base,8,60%,42.399193572998044
convnext_base,8,70%,37.955392074584964
convnext_base,8,80%,34.2506462097168
convnext_base,8,90%,31.981103706359864
convnext_base,8,100%,30.24301109313965
convnext_base,16,10%,419.60242919921876
convnext_base,16,20%,217.7219711303711
convnext_base,16,30%,150.4669921875
convnext_base,16,40%,115.8839111328125
convnext_base,16,50%,95.06380844116211
convnext_base,16,60%,79.26342544555663
convnext_base,16,70%,70.52024002075196
convnext_base,16,80%,63.13010597229004
convnext_base,16,90%,59.87704315185547
convnext_base,16,100%,57.62991638183594
convnext_base,32,10%,830.5906127929687
convnext_base,32,20%,423.9457061767578
convnext_base,32,30%,289.6235290527344
convnext_base,32,40%,223.84475708007812
convnext_base,32,50%,180.4708465576172
convnext_base,32,60%,155.83243255615236
convnext_base,32,70%,132.85747680664062
convnext_base,32,80%,125.75447006225586
convnext_base,32,90%,112.56873931884766
convnext_base,32,100%,105.2634490966797
convnext_base,64,10%,1643.2090209960938
convnext_base,64,20%,835.9906188964844
convnext_base,64,30%,576.2106689453125
convnext_base,64,40%,433.60051879882815
convnext_base,64,50%,360.52146606445314
convnext_base,64,60%,306.0940643310547
convnext_base,64,70%,258.7104461669922
convnext_base,64,80%,243.70786895751954
convnext_base,64,90%,219.9692596435547
convnext_base,64,100%,204.79794158935547
convnext_base,128,10%,3260.0855712890625
convnext_base,128,20%,1651.0726318359375
convnext_base,128,30%,1123.3014282226563
convnext_base,128,40%,861.7699279785156
convnext_base,128,50%,713.6325561523438
convnext_base,128,60%,603.7514282226563
convnext_base,128,70%,516.185693359375
convnext_base,128,80%,466.94748840332034
convnext_base,128,90%,428.6131286621094
convnext_base,128,100%,401.9997619628906
